K,N,M,T,Baseline Cycles,Baseline Performance,WIP Scalar Cycles,WIP Scalar Performance,Josua Cycles,Josua Performance
28,8,20,16,844167.000000,0.680000,725057.000000,0.790000,688238.000000,0.840000
28,8,20,20,1116534.000000,0.640000,910345.000000,0.790000,869984.000000,0.830000
28,8,20,24,1392726.000000,0.620000,1173146.000000,0.740000,1096418.000000,0.790000
28,8,20,28,1877763.000000,0.540000,1610016.000000,0.630000,1626761.000000,0.620000
28,8,24,4,217575.000000,0.690000,193803.000000,0.770000,188275.000000,0.790000
28,8,24,8,440680.000000,0.660000,400929.000000,0.730000,373146.000000,0.780000
28,8,24,12,664589.000000,0.660000,633087.000000,0.690000,576427.000000,0.760000
28,8,24,16,978242.000000,0.590000,789184.000000,0.730000,738732.000000,0.780000
28,8,24,20,1222037.000000,0.590000,1013186.000000,0.710000,984964.000000,0.730000
28,8,24,24,1461965.000000,0.590000,1200214.000000,0.720000,1115445.000000,0.780000
28,8,24,28,1877963.000000,0.540000,1730954.000000,0.580000,1662705.000000,0.610000
28,8,28,4,238141.000000,0.640000,206772.000000,0.740000,200571.000000,0.760000
28,8,28,8,465714.000000,0.640000,434700.000000,0.680000,427712.000000,0.690000
28,8,28,12,716098.000000,0.610000,703432.000000,0.630000,622658.000000,0.710000
28,8,28,16,977969.000000,0.600000,857479.000000,0.680000,788885.000000,0.740000
28,8,28,20,1329496.000000,0.550000,1110037.000000,0.660000,1100967.000000,0.660000
28,8,28,24,1629144.000000,0.530000,1296973.000000,0.670000,1183977.000000,0.740000
28,8,28,28,1849422.000000,0.550000,1570773.000000,0.650000,1474105.000000,0.690000
28,12,4,4,279325.000000,1.000000,212652.000000,1.310000,235910.000000,1.190000
28,12,4,8,555668.000000,1.060000,436070.000000,1.360000,444522.000000,1.330000
28,12,4,12,842689.000000,1.070000,758437.000000,1.190000,764599.000000,1.180000
28,12,4,16,1125641.000000,1.080000,891691.000000,1.360000,899415.000000,1.350000
28,12,4,20,1479826.000000,1.030000,1175506.000000,1.300000,1171813.000000,1.300000
28,12,4,24,1737749.000000,1.060000,1380728.000000,1.330000,1366925.000000,1.350000
28,12,4,28,2997140.000000,0.720000,2566488.000000,0.840000,2518394.000000,0.850000
28,12,8,4,302100.000000,0.940000,240201.000000,1.190000,239813.000000,1.190000
28,12,8,8,626021.000000,0.950000,500501.000000,1.190000,499976.000000,1.190000
28,12,8,12,906286.000000,1.000000,723083.000000,1.260000,732362.000000,1.240000
28,12,8,16,1259831.000000,0.970000,1021113.000000,1.200000,1005565.000000,1.210000
28,12,8,20,1542811.000000,0.990000,1238352.000000,1.240000,1224787.000000,1.250000
28,12,8,24,1848304.000000,1.000000,1515959.000000,1.220000,1473708.000000,1.250000
28,12,8,28,2214258.000000,0.970000,1806762.000000,1.190000,1780111.000000,1.210000
28,12,12,4,319357.000000,0.910000,258748.000000,1.120000,260179.000000,1.120000
28,12,12,8,665342.000000,0.910000,550964.000000,1.090000,542372.000000,1.110000
28,12,12,12,997941.000000,0.920000,805986.000000,1.130000,813679.000000,1.120000
28,12,12,16,1328109.000000,0.920000,1165652.000000,1.050000,1071450.000000,1.140000
28,12,12,20,1650144.000000,0.930000,1350592.000000,1.140000,1325355.000000,1.160000
28,12,12,24,2257057.000000,0.820000,1861746.000000,0.990000,1800699.000000,1.030000
28,12,12,28,2393951.000000,0.900000,1969857.000000,1.100000,1907667.000000,1.130000
28,12,16,4,341453.000000,0.870000,283859.000000,1.040000,282370.000000,1.050000
28,12,16,8,710168.000000,0.860000,601286.000000,1.010000,587860.000000,1.030000
28,12,16,12,1064608.000000,0.860000,881811.000000,1.040000,885270.000000,1.040000
28,12,16,16,1445338.000000,0.850000,1195185.000000,1.030000,1156834.000000,1.070000
28,12,16,20,1751299.000000,0.880000,1456489.000000,1.060000,1426995.000000,1.080000
28,12,16,24,2159188.000000,0.860000,1788911.000000,1.040000,1700488.000000,1.090000
28,12,16,28,2551890.000000,0.850000,2140358.000000,1.010000,2065492.000000,1.050000
28,12,20,4,363092.000000,0.830000,329921.000000,0.910000,305981.000000,0.990000
28,12,20,8,741746.000000,0.830000,657266.000000,0.930000,625738.000000,0.980000
28,12,20,12,1121848.000000,0.820000,957004.000000,0.970000,957871.000000,0.970000
28,12,20,16,1526097.000000,0.810000,1293132.000000,0.960000,1323844.000000,0.930000
28,12,20,20,1982507.000000,0.780000,1603487.000000,0.970000,1573121.000000,0.990000
28,12,20,24,2520266.000000,0.740000,2119597.000000,0.880000,2015666.000000,0.920000
28,12,20,28,2904031.000000,0.750000,2466611.000000,0.880000,2383759.000000,0.910000
28,12,24,4,386805.000000,0.790000,321480.000000,0.950000,328075.000000,0.940000
28,12,24,8,787078.000000,0.790000,691780.000000,0.890000,668123.000000,0.930000
28,12,24,12,1179869.000000,0.790000,1052557.000000,0.880000,1030249.000000,0.900000
28,12,24,16,1625496.000000,0.760000,1399990.000000,0.890000,1318914.000000,0.940000
28,12,24,20,2107923.000000,0.740000,1762585.000000,0.880000,1745655.000000,0.890000
28,12,24,24,2636340.000000,0.710000,2119758.000000,0.880000,1992387.000000,0.940000
28,12,24,28,3151100.000000,0.690000,2706528.000000,0.810000,2610911.000000,0.830000
28,12,28,4,407801.000000,0.770000,346962.000000,0.900000,350328.000000,0.890000
28,12,28,8,826079.000000,0.760000,758948.000000,0.820000,713963.000000,0.870000
28,12,28,12,1227439.000000,0.760000,1109597.000000,0.840000,1103433.000000,0.850000
28,12,28,16,1727372.000000,0.720000,1500823.000000,0.830000,1400442.000000,0.890000
28,12,28,20,2257962.000000,0.690000,1910263.000000,0.820000,1947683.000000,0.800000
28,12,28,24,2681317.000000,0.700000,2262442.000000,0.830000,2102289.000000,0.890000
28,12,28,28,3200826.000000,0.680000,2727537.000000,0.800000,2586072.000000,0.840000
28,16,4,4,451000.000000,1.070000,340568.000000,1.420000,362309.000000,1.340000
28,16,4,8,906094.000000,1.140000,718332.000000,1.430000,732125.000000,1.410000
28,16,4,12,1389161.000000,1.130000,1089204.000000,1.440000,1109330.000000,1.420000
28,16,4,16,1852288.000000,1.140000,1471194.000000,1.440000,1493753.000000,1.420000
28,16,4,20,2374963.000000,1.120000,1881489.000000,1.420000,1882043.000000,1.420000
28,16,4,24,2907863.000000,1.100000,2295392.000000,1.400000,2288308.000000,1.400000
28,16,4,28,3455312.000000,1.090000,2732960.000000,1.370000,2743965.000000,1.370000
28,16,8,4,484762.000000,1.010000,369082.000000,1.330000,395876.000000,1.240000
28,16,8,8,983192.000000,1.050000,806325.000000,1.290000,801581.000000,1.290000
28,16,8,12,1460010.000000,1.080000,1170235.000000,1.350000,1191841.000000,1.330000
28,16,8,16,2021964.000000,1.050000,1624789.000000,1.310000,1620600.000000,1.310000
28,16,8,20,2502897.000000,1.070000,2003834.000000,1.330000,2006045.000000,1.330000
28,16,8,24,3078986.000000,1.040000,2473663.000000,1.300000,2428828.000000,1.320000
28,16,8,28,3680164.000000,1.020000,2945595.000000,1.280000,3009638.000000,1.250000
28,16,12,4,515609.000000,0.970000,401565.000000,1.240000,424492.000000,1.170000
28,16,12,8,1044359.000000,1.000000,868483.000000,1.200000,859380.000000,1.210000
28,16,12,12,1588679.000000,1.000000,1273340.000000,1.250000,1293570.000000,1.230000
28,16,12,16,2087947.000000,1.020000,1711494.000000,1.250000,1691822.000000,1.260000
28,16,12,20,2657130.000000,1.010000,2170655.000000,1.230000,2141945.000000,1.250000
28,16,12,24,3393810.000000,0.950000,2756587.000000,1.170000,2675516.000000,1.200000
28,16,12,28,3886944.000000,0.970000,3155788.000000,1.190000,3095305.000000,1.220000
28,16,16,4,537472.000000,0.940000,427032.000000,1.180000,451071.000000,1.120000
28,16,16,8,1099563.000000,0.960000,945705.000000,1.110000,916607.000000,1.150000
28,16,16,12,1669935.000000,0.960000,1370952.000000,1.160000,1390285.000000,1.150000
28,16,16,16,2226634.000000,0.960000,1858148.000000,1.150000,1825824.000000,1.170000
28,16,16,20,2857623.000000,0.940000,2341858.000000,1.150000,2318430.000000,1.160000
28,16,16,24,3535754.000000,0.910000,2898711.000000,1.110000,2786085.000000,1.160000
28,16,16,28,4257800.000000,0.890000,3493081.000000,1.080000,3307066.000000,1.140000
28,16,20,4,566113.000000,0.910000,457846.000000,1.120000,481403.000000,1.070000
28,16,20,8,1164487.000000,0.910000,1001613.000000,1.060000,969034.000000,1.090000
28,16,20,12,1747376.000000,0.920000,1480385.000000,1.080000,1488612.000000,1.080000
28,16,20,16,2357516.000000,0.910000,1992885.000000,1.080000,1939793.000000,1.110000
28,16,20,20,3056941.000000,0.880000,2480583.000000,1.090000,2457440.000000,1.100000
28,16,20,24,3746810.000000,0.860000,3076327.000000,1.050000,2955559.000000,1.100000
28,16,20,28,4351891.000000,0.870000,3601563.000000,1.050000,3515717.000000,1.080000
28,16,24,4,599977.000000,0.870000,485939.000000,1.070000,510694.000000,1.020000
28,16,24,8,1224389.000000,0.870000,1069058.000000,1.000000,1029931.000000,1.030000
28,16,24,12,1836361.000000,0.880000,1579350.000000,1.020000,1589472.000000,1.010000
28,16,24,16,2489473.000000,0.870000,2128202.000000,1.010000,2040912.000000,1.060000
28,16,24,20,3276497.000000,0.820000,2691049.000000,1.000000,2689807.000000,1.000000
28,16,24,24,4049852.000000,0.800000,3313651.000000,0.980000,3163242.000000,1.030000
28,16,24,28,4585338.000000,0.830000,3835587.000000,0.990000,3728860.000000,1.020000
28,16,28,4,633583.000000,0.830000,529862.000000,1.000000,551961.000000,0.960000
28,16,28,8,1262616.000000,0.850000,1133753.000000,0.950000,1084664.000000,0.990000
28,16,28,12,1906122.000000,0.850000,1680685.000000,0.960000,1680723.000000,0.960000
28,16,28,16,2613994.000000,0.830000,2260576.000000,0.960000,2143216.000000,1.010000
28,16,28,20,3484302.000000,0.780000,2884008.000000,0.940000,2923496.000000,0.930000
28,16,28,24,4248326.000000,0.770000,3505888.000000,0.930000,3310090.000000,0.980000
28,16,28,28,4968102.000000,0.760000,4142271.000000,0.920000,3993615.000000,0.950000
28,20,4,4,677299.000000,1.100000,511282.000000,1.450000,539781.000000,1.380000
28,20,4,8,1373265.000000,1.160000,1092714.000000,1.450000,1103394.000000,1.440000
28,20,4,12,2070996.000000,1.170000,1636455.000000,1.480000,1666180.000000,1.460000
28,20,4,16,2788023.000000,1.170000,2213448.000000,1.480000,2246742.000000,1.460000
28,20,4,20,3552934.000000,1.160000,2827523.000000,1.450000,2828680.000000,1.450000
28,20,4,24,4312187.000000,1.150000,3426934.000000,1.450000,3426615.000000,1.450000
28,20,4,28,5107484.000000,1.140000,4069528.000000,1.420000,4121042.000000,1.410000
28,20,8,4,714500.000000,1.050000,544227.000000,1.380000,577161.000000,1.300000
28,20,8,8,1502120.000000,1.060000,1182333.000000,1.350000,1185840.000000,1.350000
28,20,8,12,2193939.000000,1.110000,1763601.000000,1.380000,1788873.000000,1.360000
28,20,8,16,2973964.000000,1.100000,2380481.000000,1.380000,2386775.000000,1.370000
28,20,8,20,3713067.000000,1.110000,2990068.000000,1.380000,2983907.000000,1.380000
28,20,8,24,4516268.000000,1.100000,3642289.000000,1.360000,3600728.000000,1.380000
28,20,8,28,5351466.000000,1.090000,4325938.000000,1.340000,4307009.000000,1.350000
28,20,12,4,749652.000000,1.020000,579548.000000,1.310000,612139.000000,1.240000
28,20,12,8,1573534.000000,1.020000,1255588.000000,1.280000,1262478.000000,1.270000
28,20,12,12,2336462.000000,1.050000,1882465.000000,1.300000,1892661.000000,1.290000
28,20,12,16,3077276.000000,1.070000,2509238.000000,1.310000,2487692.000000,1.320000
28,20,12,20,3899139.000000,1.060000,3195976.000000,1.290000,3151111.000000,1.310000
28,20,12,24,4745973.000000,1.050000,3875554.000000,1.280000,3780281.000000,1.320000
28,20,12,28,5641721.000000,1.030000,4584574.000000,1.270000,4518420.000000,1.290000
28,20,16,4,783660.000000,0.980000,618390.000000,1.250000,651220.000000,1.180000
28,20,16,8,1651837.000000,0.980000,1376335.000000,1.170000,1326745.000000,1.220000
28,20,16,12,2425344.000000,1.010000,2003335.000000,1.230000,2015372.000000,1.220000
28,20,16,16,3333506.000000,0.990000,2715583.000000,1.210000,2651111.000000,1.240000
28,20,16,20,4153369.000000,1.000000,3400392.000000,1.220000,3360799.000000,1.230000
28,20,16,24,5001123.000000,1.000000,4100679.000000,1.220000,3978065.000000,1.250000
28,20,16,28,5962610.000000,0.980000,4886689.000000,1.190000,4792454.000000,1.220000
28,20,20,4,819053.000000,0.950000,657219.000000,1.190000,686214.000000,1.140000
28,20,20,8,1672791.000000,0.970000,1424008.000000,1.140000,1396161.000000,1.160000
28,20,20,12,2533105.000000,0.970000,2120576.000000,1.160000,2138061.000000,1.150000
28,20,20,16,3469800.000000,0.950000,2866240.000000,1.150000,2795440.000000,1.180000
28,20,20,20,4419107.000000,0.940000,3594074.000000,1.150000,3541546.000000,1.170000
28,20,20,24,5261640.000000,0.950000,4327752.000000,1.150000,4185853.000000,1.190000
28,20,20,28,6220490.000000,0.940000,5150997.000000,1.130000,5052740.000000,1.150000
28,20,24,4,854852.000000,0.920000,695561.000000,1.130000,725740.000000,1.090000
28,20,24,8,1760523.000000,0.930000,1509449.000000,1.080000,1469414.000000,1.110000
28,20,24,12,2630202.000000,0.940000,2246965.000000,1.100000,2258890.000000,1.100000
28,20,24,16,3625210.000000,0.910000,3030461.000000,1.090000,2928757.000000,1.130000
28,20,24,20,4692389.000000,0.890000,3851193.000000,1.080000,3836844.000000,1.080000
28,20,24,24,5631146.000000,0.890000,4613504.000000,1.080000,4442372.000000,1.130000
28,20,24,28,6529433.000000,0.900000,5439446.000000,1.070000,5330132.000000,1.100000
28,20,28,4,894623.000000,0.890000,728761.000000,1.100000,760363.000000,1.050000
28,20,28,8,1841773.000000,0.890000,1585463.000000,1.040000,1546197.000000,1.060000
28,20,28,12,2726916.000000,0.910000,2376929.000000,1.040000,2381308.000000,1.040000
28,20,28,16,3803121.000000,0.870000,3216687.000000,1.030000,3051191.000000,1.090000
28,20,28,20,4955073.000000,0.840000,4102270.000000,1.020000,4129102.000000,1.010000
28,20,28,24,5887682.000000,0.850000,4853575.000000,1.030000,4645748.000000,1.080000
28,20,28,28,7023500.000000,0.830000,5782464.000000,1.010000,5641452.000000,1.040000
28,24,4,4,929376.000000,1.140000,720703.000000,1.470000,757454.000000,1.400000
28,24,4,8,1892953.000000,1.200000,1500217.000000,1.510000,1524772.000000,1.480000
28,24,4,12,2919435.000000,1.190000,2281291.000000,1.520000,2336090.000000,1.480000
28,24,4,16,3950926.000000,1.180000,3102635.000000,1.510000,3161304.000000,1.480000
28,24,4,20,4990749.000000,1.180000,3960990.000000,1.480000,3957431.000000,1.490000
28,24,4,24,6041693.000000,1.170000,4799472.000000,1.480000,4779276.000000,1.480000
28,24,4,28,7137450.000000,1.160000,5746399.000000,1.440000,5718011.000000,1.450000
28,24,8,4,974127.000000,1.100000,765173.000000,1.400000,798850.000000,1.340000
28,24,8,8,2022756.000000,1.120000,1616125.000000,1.410000,1624091.000000,1.400000
28,24,8,12,3041684.000000,1.140000,2412918.000000,1.440000,2462977.000000,1.410000
28,24,8,16,4128246.000000,1.130000,3288102.000000,1.420000,3308681.000000,1.420000
28,24,8,20,5180117.000000,1.140000,4155383.000000,1.420000,4145642.000000,1.420000
28,24,8,24,6279724.000000,1.130000,5069195.000000,1.400000,4999168.000000,1.420000
28,24,8,28,7418317.000000,1.120000,6043381.000000,1.370000,5946669.000000,1.400000
28,24,12,4,1016885.000000,1.060000,805807.000000,1.340000,843942.000000,1.280000
28,24,12,8,2125379.000000,1.080000,1712650.000000,1.330000,1709142.000000,1.340000
28,24,12,12,3212000.000000,1.090000,2562197.000000,1.360000,2606052.000000,1.340000
28,24,12,16,4296387.000000,1.090000,3453775.000000,1.360000,3457983.000000,1.360000
28,24,12,20,5426599.000000,1.090000,4390969.000000,1.340000,4353389.000000,1.360000
28,24,12,24,6558301.000000,1.080000,5341327.000000,1.330000,5221807.000000,1.360000
28,24,12,28,7765389.000000,1.070000,6315097.000000,1.320000,6202512.000000,1.340000
28,24,16,4,1057412.000000,1.030000,847874.000000,1.290000,885128.000000,1.230000
28,24,16,8,2212190.000000,1.040000,1822485.000000,1.260000,1794763.000000,1.280000
28,24,16,12,3329425.000000,1.050000,2695865.000000,1.300000,2752503.000000,1.270000
28,24,16,16,4553179.000000,1.030000,3673530.000000,1.280000,3646794.000000,1.290000
28,24,16,20,5645326.000000,1.050000,4584140.000000,1.290000,4544956.000000,1.300000
28,24,16,24,6846739.000000,1.040000,5611850.000000,1.270000,5442278.000000,1.310000
28,24,16,28,8130283.000000,1.020000,6672846.000000,1.250000,6519144.000000,1.280000
28,24,20,4,1104347.000000,1.000000,899182.000000,1.230000,943307.000000,1.170000
28,24,20,8,2273598.000000,1.010000,1915925.000000,1.200000,1884918.000000,1.220000
28,24,20,12,3447410.000000,1.020000,2869157.000000,1.220000,2898283.000000,1.210000
28,24,20,16,4758210.000000,0.990000,3871584.000000,1.220000,3821339.000000,1.230000
28,24,20,20,5998696.000000,0.990000,4854439.000000,1.220000,4831043.000000,1.230000
28,24,20,24,7176381.000000,0.990000,5900495.000000,1.210000,5704356.000000,1.250000
28,24,20,28,8462791.000000,0.980000,7049782.000000,1.180000,6844034.000000,1.220000
28,24,24,4,1148078.000000,0.970000,954186.000000,1.170000,977579.000000,1.140000
28,24,24,8,2453078.000000,0.950000,2022384.000000,1.150000,1967358.000000,1.180000
28,24,24,12,3572356.000000,0.990000,3009370.000000,1.170000,3043119.000000,1.160000
28,24,24,16,4962968.000000,0.950000,4073032.000000,1.160000,3976153.000000,1.190000
28,24,24,20,6318178.000000,0.940000,5146964.000000,1.150000,5160664.000000,1.150000
28,24,24,24,7597850.000000,0.940000,6223929.000000,1.150000,5984861.000000,1.190000
28,24,24,28,9000133.000000,0.930000,7514822.000000,1.110000,7343757.000000,1.140000
28,24,28,4,1190306.000000,0.950000,999170.000000,1.130000,1019116.000000,1.100000
28,24,28,8,2461574.000000,0.950000,2125421.000000,1.100000,2053951.000000,1.130000
28,24,28,12,3693068.000000,0.960000,3160692.000000,1.120000,3194880.000000,1.110000
28,24,28,16,5159466.000000,0.920000,4272607.000000,1.110000,4129055.000000,1.150000
28,24,28,20,6654717.000000,0.890000,5456047.000000,1.090000,5508893.000000,1.080000
28,24,28,24,7890569.000000,0.910000,6514687.000000,1.100000,6225037.000000,1.150000
28,24,28,28,9397940.000000,0.890000,7849386.000000,1.060000,7574368.000000,1.100000
28,28,4,4,1233704.000000,1.160000,954106.000000,1.500000,1000695.000000,1.430000
28,28,4,8,2563842.000000,1.190000,2002687.000000,1.530000,2051931.000000,1.490000
28,28,4,12,3919463.000000,1.200000,3033344.000000,1.550000,3126425.000000,1.500000
28,28,4,16,5228075.000000,1.210000,4144720.000000,1.530000,4204641.000000,1.500000
28,28,4,20,6669658.000000,1.190000,5318992.000000,1.500000,5317330.000000,1.500000
28,28,4,24,8080054.000000,1.190000,6522066.000000,1.470000,6476607.000000,1.480000
28,28,4,28,9534594.000000,1.180000,7858855.000000,1.430000,7880255.000000,1.420000
28,28,8,4,1286943.000000,1.120000,1005987.000000,1.430000,1045369.000000,1.380000
28,28,8,8,2688847.000000,1.140000,2133695.000000,1.440000,2167440.000000,1.420000
